Number,Year,Month,avr_air_pressure,avr_wind_spd,avr_temp,avr_water_pressure,rel_humidity,day_precipitation,month_sun,hour_sun,extreme_wind_speed,min_air_pressure,min_temp,max_air_pressure,max_temp,max_wind_speed,day_max_precipitation
54497,2018,3,1019.1,3.3,3.2,4.9,61.5,7,,173.1,,,,,,,
54497,2018,4,1013.7,2.9,9.9,7.9,65.1,11,,197.2,,,,,,,
54497,2018,5,1009.1,2.5,15.8,13,73.5,12,,215.2,,,,,,,
54497,2018,6,1005.6,2,19.8,19.6,85.5,10,,154.1,,,,,,,
54497,2018,7,1006.5,2.3,24.5,27.5,89.5,15,,115.3,,,,,,,
54497,2018,8,1005.7,2.5,25.3,27.5,85.7,12,,191.7,,,,,,,
54497,2018,9,1012,2.4,18.4,16,76.7,8,,233.3,,,,,,,
54497,2018,10,1017.8,2.4,10.5,9.1,72.1,6,,215.9,,,,,,,
54497,2018,11,1022.6,2.4,4.2,5.6,65.3,6,,149.8,,,,,,,
54497,2018,12,1027.8,3.1,-5.4,2.5,53.5,3,,188.7,,,,,,,
54497,2019,1,1025.9,2.6,-5.4,2.2,53.2,0,,194.8,,,,,,,
54497,2019,2,1023.9,2.7,-2.9,2.8,52.7,4,,168.9,,,,,,,
54497,2019,3,1015.43,2.75,3.55,4.9,64.23,5,,210.3,,,,,,,
54497,2019,4,1013.4,3.1,9.8,6.8,57.4,4,,228.6,,,,,,,
54497,2019,5,1008.7,2.7,16,12.1,68.1,7,,274.4,,,,,,,
54497,2019,6,1005.4,2.4,19.9,19,83.3,14,,183.4,,,,,,,
54497,2019,7,1003.8,1.9,24.5,25.9,84.6,9,,147.8,,,,,,,
54497,2019,8,1004.8,2.2,24.5,25.8,84.1,9,,189.1,,,,,,,
54497,2019,9,1013.9,2.5,20.1,17.9,76,7,,196.9,,,,,,,
54497,2019,10,1018.18,2.73,12.98,10.23,67.2,2,,172.3,,,,,,,
54497,2019,11,1022.5,3.1,3.5,4.2,51.6,10,,188.5,,,,,,,
54497,2019,12,1024.8,2.8,-3.6,3.1,61.9,9,,211.8,,,,,,,
54497,2020,1,1023.8,2.8,-3,2.6,54.5,2,,235.9,,,,,,,
54497,2020,2,1023.8,2.8,-1.6,4,66.5,6,,203.7,,,,,,,
54497,2020,3,1016.6,3.1,4,4.8,59.9,5,85.35,285.1,,,,,,,
54497,2020,4,1015.2,3,9.2,6.3,54.6,4,90.36,325.2,,,,,,,
54497,2020,5,,,,,,,,,,,,,,,
54497,2020,6,1004.4,2.2,21,19.2,79.6,11,73.86,319.7,,,,,,,
54497,2020,7,1005.3,1.9,23.4,23.5,82.7,9,72.5,336.6,,,,,,,
54497,2020,8,1004.8,2.2,24.1,28.1,93.6,25,49.79,226.2,,,,,,,
54497,2020,9,1010.5,2.3,19.3,18.2,81.8,9,67.97,278.9,,,,,,,
54497,2020,10,1019.6,2.3,10.8,9.3,71,8,70.89,271.8,,,,,,,
54497,2020,11,1023.65,3,4.28,5.83,61.63,5,66.33,220.85,,,,,,,
54497,2020,12,1025.85,2.5,-5.63,2.38,55.83,1,64.84,193.1,,,,,,,
54662,2005,1,1014.6,3.2,-3.9,2.6,54,1,75,228.2,,,,,,,
54662,2005,2,1016.1,3.5,-4.7,2.5,54,3,66,198.2,,,,,,,
54662,2005,3,1010.4,3.7,2.5,3.7,50,1,72,269.6,,,,,,,
54662,2005,4,1001.7,3.6,10.8,6.8,53,6,62,245.7,,,,,,,
54662,2005,5,999.4,3.3,15.4,10.2,61,10,65,286.6,,,,,,,
54662,2005,6,993.2,2.7,20.4,19,81,11,56,246.9,,,,,,,
54662,2005,7,994.5,2.3,24.8,26.5,86,7,46,204.4,,,,,,,
54662,2005,8,997,2.7,24.2,25.9,86,10,52,218.6,,,,,,,
54662,2005,9,1005.3,2.6,21.4,18.6,73,5,64,235.7,,,,,,,
54662,2005,10,1010.5,3,14.7,11.1,64,4,74,253.4,,,,,,,
54662,2005,11,1009.8,2.9,8.9,7.4,60,5,66,195.8,,,,,,,
54662,2005,12,1016.6,3.1,-3.8,3,62,9,57,166.6,,,,,,,
54662,2006,1,1016.4,2.8,-2.4,3.3,60,2,58,175.4,,,,,,,
54662,2006,2,1016.2,3.5,-2.2,3.5,62,5,63,191.7,,,,,,,
54662,2006,3,1006.2,3.3,3.7,4.5,56,1,63,234.2,,,,,,,
54662,2006,4,1000.7,3.7,9.2,6.7,58,10,55,218.4,,,,,,,
54662,2006,5,1000.9,3,16.1,11.7,66,7,58,256.3,,,,,,,
54662,2006,6,994.5,2.5,20.4,18.9,80,8,53,235.2,,,,,,,
54662,2006,7,994.8,2.6,22.6,24.3,89,16,39,173.1,,,,,,,
54662,2006,8,997.9,2.4,25,26.7,85,6,53,221.6,,,,,,,
54662,2006,9,1005.1,2.2,21,18.5,74,3,67,248.6,,,,,,,
54662,2006,10,1008.5,3,16.4,13.8,71,4,62,211.2,,,,,,,
54662,2006,11,1010,3.1,7,7,64,7,57,169,,,,,,,
54662,2006,12,1017.1,3,-0.2,4.1,64,3,56,164.2,,,,,,,
54662,2007,1,1017.2,2.6,-1.6,3.4,60,4,62,189.5,,,,,,,
54662,2007,2,1010.7,3.1,2.9,5,65,3,64,192.7,,,,,,,
54662,2007,3,1008.1,3,4.1,5.5,66,11,55,206,,,,,,,
54662,2007,4,1004.8,3.2,10.9,7.1,57,7,65,257.6,,,,,,,
54662,2007,5,996,3.1,18.1,11.5,58,7,67,297.1,,,,,,,
54662,2007,6,997.2,2.5,21.3,19,77,7,60,267.6,,,,,,,
54662,2007,7,993.3,2.5,23.4,24,84,9,46,207,,,,,,,
54662,2007,8,996.7,2.6,24.7,25.7,83,12,40,169.6,,,,,,,
54662,2007,9,1002.8,2.2,22,19.2,73,8,58,214.7,,,,,,,
54662,2007,10,1010.2,2.7,14.1,11.6,69,12,47,161.1,,,,,,,
54662,2007,11,1014.2,3,6.3,6.2,60,1,59,175.9,,,,,,,
54662,2007,12,1013.2,2.5,1.2,4.4,64,4,62,180.7,,,,,,,
54662,2008,1,1018.9,3.1,-4.6,2.3,49,2,64,192.8,,,,,,,
54662,2008,2,1016.1,3,-1.8,2.7,48,2,78,243.5,,,,,,,
54662,2008,3,1008.1,3.2,5.8,5.3,57,2,66,244.4,,,,,,,
54662,2008,4,1003.5,3,11.7,7.7,58,6,59,233.1,,,,,,,
54662,2008,5,997.8,3.1,15.4,11.9,71,9,51,224.3,,,,,,,
54662,2008,6,997.5,2.7,18.8,19,88,10,40,179.7,,,,,,,
54662,2008,7,994.7,2.5,23.2,25.5,91,15,28,124.6,,,,,,,
54662,2008,8,997,2.4,24,25.7,87,8,47,195.8,,,,,,,
54662,2008,9,1003.5,2.5,21.3,18.7,72,5,60,223.5,,,,,,,
54662,2008,10,1008.1,2.7,15.4,11.8,65,5,64,219.4,,,,,,,
54662,2008,11,1012,3.1,6.9,5.9,55,3,63,189.6,,,,,,,
54662,2008,12,1013.1,3.7,0.3,3.7,53,4,58,170,,,,,,,
54662,2009,1,1015.6,3,-2.5,3.1,55,0,71,217.4,,,,,,,
54662,2009,2,1010.6,3,0,3.8,60,4,58,174.2,,,,,,,
54662,2009,3,1009,3.4,3.9,4.4,52,4,72,268,,,,,,,
54662,2009,4,1004.5,3,11.6,7.2,55,7,61,244.1,,,,,,,
54662,2009,5,1000.9,2.7,18.4,11.9,59,6,64,283.5,,,,,,,
54662,2009,6,992.3,3.1,21.8,18.2,72,9,64,285.6,,,,,,,
54662,2009,7,993.9,2.7,23.3,24.1,85,11,50,226.4,,,,,,,
54662,2009,8,998.6,2.2,24.9,24.7,78,5,67,279.1,,,,,,,
54662,2009,9,1003.9,2.4,20.5,18.7,77,6,53,194.8,,,,,,,
54662,2009,10,1006.1,3,15.5,11.7,65,3,66,225.9,,,,,,,
54662,2009,11,1014.4,3.8,2.6,5.5,66,2,52,154.1,,,,,,,
54662,2009,12,1013.7,3,-2.2,3.8,65,7,50,144.7,,,,,,,
54662,2010,1,1015,3.5,-5.8,2.9,66,3,64,195.9,,,,,,,
54662,2010,2,1012.2,3.1,-2.7,3.5,63,4,51,154.2,,,,,,,
54662,2010,3,1010.8,3.6,1,4.1,59,4,62,229.5,,,,,,,
54662,2010,4,1006.8,3.2,7.7,6.1,58,9,59,235.1,,,,,,,
54662,2010,5,998.7,3.3,15.3,12.2,72,8,56,247.1,,,,,,,
54662,2010,6,999,2.1,19.7,18,80,8,56,249.1,,,,,,,
54662,2010,7,995.4,2.7,24.6,26.9,88,9,38,168.8,,,,,,,
54662,2010,8,998.5,2.6,23.8,26,89,15,32,134.1,,,,,,,
54662,2010,9,1003.7,2.2,20,20.1,83,7,47,172.5,,,,,,,
54662,2010,10,1010.1,3.2,12.8,11.2,70,6,68,233.6,,,,,,,
54662,2010,11,1010,3.3,7.4,7.2,65,2,56,167,,,,,,,
54662,2010,12,1007.7,3.6,-0.8,4.1,63,5,59,173,,,,,,,
54662,2011,1,1019,3,-6.8,2,54,2,76,229.9,,,,,,,
54662,2011,2,1013.1,3,-1.8,3.7,67,1,56,168.6,,,,,,,
54662,2011,3,1011.4,3.1,3.7,3.9,49,0,80,298.7,,,,,,,
54662,2011,4,1003.4,3.6,10,6,51,9,61,244.3,,,,,,,
54662,2011,5,999.1,3,17.1,9.1,49,4,68,300.7,,,,,,,
54662,2011,6,995,2.9,19.4,16.6,76,10,51,227.7,,,,,,,
54662,2011,7,994,2.3,22.4,22.7,85,13,35,157.4,,,,,,,
54662,2011,8,997.5,2,23.7,24.2,83,12,40,166.7,,,,,,,
54662,2011,9,1004.4,2.9,19.4,14.1,62,4,66,242.8,,,,,,,
54662,2011,10,1010.4,2.7,14.2,10.5,64,5,57,194.4,,,,,,,
54662,2011,11,1013.3,3,7.3,7.3,66,8,50,150.7,,,,,,,
54662,2011,12,1018.8,2.9,-1.7,3.1,54,2,66,193.6,,,,,,,
54662,2012,1,1017.6,2.8,-4.9,2.4,53,3,63,191.4,,,,,,,
54662,2012,2,1014.8,3.2,-3,2.7,50,0,72,226,,,,,,,
54662,2012,3,1010.6,3.3,2.4,3.8,52,6,62,229.9,,,,,,,
54662,2012,4,1001.5,3.4,9.4,7.3,63,6,59,235.4,,,,,,,
54662,2012,5,999.9,2.4,18.4,10.5,52,1,69,306.4,,,,,,,
54662,2012,6,995.4,2.8,20,18.1,78,12,47,210.8,,,,,,,
54662,2012,7,993.5,2.7,23.7,23.5,81,11,45,201.6,,,,,,,
54662,2012,8,998.3,2.3,24.3,22.5,74,11,58,244.6,,,,,,,
54662,2012,9,1003.8,2.9,20.5,15.7,65,8,63,233.4,,,,,,,
54662,2012,10,1007.9,3,14.5,9.8,57,6,68,234.1,,,,,,,
54662,2012,11,1008.8,3.4,5.2,5.3,57,8,65,194.8,,,,,,,
54662,2012,12,1015.5,3.7,-4.4,2.9,60,9,56,162.5,,,,,,,
54662,2013,1,1015.9,3,-4.4,3,62,4,59,178.8,,,,,,,
54662,2013,2,1015.1,3.4,-2.5,3.4,62,8,59,177,,,,,,,
54662,2013,3,1007.8,4.1,2.3,4.2,56,3,67,249.5,,,,,,,
54662,2013,4,1002.7,4,8.3,5.5,51,7,72,286.6,,,,,,,
54662,2013,5,999.3,3.1,16.7,11.7,64,8,65,287.9,,,,,,,
54662,2013,6,996.7,3,20.4,18.2,78,7,48,212.4,,,,,,,
54662,2013,7,991.8,2.6,24.1,25.1,85,16,39,175.1,,,,,,,
54662,2013,8,995,3.1,25.9,26.3,78,9,60,252.7,,,,,,,
54662,2013,9,1004.6,3,21.3,18.1,71,5,66,243.2,,,,,,,
54662,2013,10,1010.6,3.5,14.7,11,64,5,71,244.2,,,,,,,
54662,2013,11,1009.9,3.7,7.4,6.3,57,7,62,185,,,,,,,
54662,2013,12,1012.7,3.9,0,3.7,58,5,74,215.4,,,,,,,
54662,2014,1,1014.5,3.7,-0.4,3.7,59,2,58,176.1,,,,,,,
54662,2014,2,1016.6,3.7,-1.3,3.3,54,2,57,173.2,,,,,,,
54662,2014,3,1009,3.5,6,5.3,55,2,71,266.1,,,,,,,
54662,2014,4,1006.3,3,13,7.7,53,4,63,251.3,,,,,,,
54662,2014,5,997.8,3.4,17.3,10.7,56,4,68,300,,,,,,,
54662,2014,6,995.7,2.6,21.8,18.4,72,7,52,231.7,,,,,,,
54662,2014,7,995.3,2.7,24.3,22.5,75,7,51,229.3,,,,,,,
54662,2014,8,998,2.3,24.9,22.8,73,7,59,249.1,,,,,,,
54662,2014,9,1003.7,2.6,20.8,15.6,63,5,67,247.3,,,,,,,
54662,2014,10,1009.3,3.5,14.3,10.8,64,5,64,220.3,,,,,,,
54662,2014,11,1011.5,2.7,8,6.7,61,6,58,171.8,,,,,,,
54662,2014,12,1014.2,3.3,-0.5,3.1,51,5,61,178.2,,,,,,,
54662,2015,1,1015.6,3.6,-1.7,3.4,59,5,62,189,,,,,,,
54662,2015,2,1012.2,3.1,0.1,3.8,58,3,60,181.6,,,,,,,
54662,2015,3,1010.6,3.1,5.1,4.5,51,0,70,260.1,,,,,,,
54662,2015,4,1004.6,3.4,11.9,7.3,53,4,66,263.3,,,,,,,
54662,2015,5,997.9,3.1,17.4,10.2,53,6,70,310.7,,,,,,,
54662,2015,6,995.1,2.6,21.5,17.6,70,11,62,274.2,,,,,,,
54662,2015,7,995.7,2.5,24.6,22.8,75,8,53,238.3,,,,,,,
54662,2015,8,997.3,2.2,25.2,24.4,76,9,58,244.5,,,,,,,
54662,2015,9,1004.3,2.3,21.8,16.5,63,4,70,258.8,,,,,,,
54662,2015,10,1008.2,2.7,14.5,10.7,61,7,57,196.6,,,,,,,
54662,2015,11,1014.6,4,3.4,6.1,69,9,35,105.7,,,,,,,
54662,2015,12,1015.4,2.8,1.3,4.5,62,4,52,151.2,,,,,,,
54662,2016,1,1016.5,3.3,-5.4,2.4,51.3,3,,,,,,,,,
54662,2016,2,1013.9,2.8,-0.7,3.3,53.3,4,,203,,,,,,,
54662,2016,3,1010.2,3.2,6,4.6,49.6,2,,251,,,,,,,
54662,2016,4,1001.88,2.88,12.63,7.53,53.15,3,,,,,,,,,
54662,2016,5,999.6,2.7,17.8,9.9,51,7,,259,,,,,,,
54662,2016,6,995.8,2.7,22.1,16.7,64.4,7,,254,,,,,,,
54662,2016,7,995.6,2.5,24.5,24.7,80.8,11,,210,,,,,,,
54662,2016,8,996.8,2.6,26,24.1,71.3,7,,225,,,,,,,
54662,2016,9,1002.8,2.5,20.9,18.6,74.1,10,,171,,,,,,,
54662,2016,10,1009.9,2.9,14.1,10.7,61.8,3,,181,,,,,,,
54662,2016,11,1013,3,5.7,6,59.5,6,,151,,,,,,,
54662,2016,12,1015.3,3.4,0.7,4.2,59.9,2,,129,,,,,,,
54662,2017,1,1016.27,3.02,-1.99,3.29,57.27,6,,167.9,,,,,,,
54662,2017,2,1014,3.4,0,3.3,51.2,3,,161.3,,,,,,,
54662,2017,3,1009.93,2.85,5.6,3.95,43.8,0,,219.4,,,,,,,
54662,2017,4,1001.27,2.71,13.38,6.58,45.08,7,,274.3,,,,,,,
54662,2017,5,1000.19,3.15,17.87,10.67,53.64,4,,308.1,,,,,,,
54662,2017,6,997.1,2.4,22.2,15.6,59.4,6,,289.9,,,,,,,
54662,2017,7,994.7,2.5,25.8,25.8,78.3,5,,178.9,,,,,,,
54662,2017,8,996.4,2.4,25,24.8,77.6,13,,206.2,,,,,,,
54662,2017,9,1001.9,2.6,22.2,19.1,70.3,4,,225.5,,,,,,,
54662,2017,10,1012,2.9,13.8,9.6,58.3,10,,172.5,,,,,,,
54662,2017,11,1012.2,3.4,6,5.2,48.2,2,,211.9,,,,,,,
54662,2017,12,1015.2,2.9,-0.6,3,48.4,2,,175.5,,,,,,,
54662,2018,1,1014.8,3.1,-4.6,2.4,50.4,4,,164.8,,,,,,,
54662,2018,2,1013.1,2.8,-2.4,3,53.1,2,,187.4,,,,,,,
54662,2018,3,1009,3.4,4.5,4.9,56.2,3,,236.7,,,,,,,
54662,2018,4,1003.9,3.4,10.9,7,54.9,10,,242.6,,,,,,,
54662,2018,5,999.5,2.9,17,11.7,62.6,5,,276.5,,,,,,,
54662,2018,6,995.3,2.6,21,17.7,72.9,5,,233.9,,,,,,,
54662,2018,7,996.2,2.8,25,26.1,82.8,6,,194.3,,,,,,,
54662,2018,8,996.5,2.4,27,26,73.4,8,,242.1,,,,,,,
54662,2018,9,1002.9,2.4,21,15.4,61.1,6,,244.4,,,,,,,
54662,2018,10,1009,2.5,13.9,9.3,56.9,9,,240.7,,,,,,,
54662,2018,11,1013,2.5,7.7,6.4,58.2,5,,159.9,,,,,,,
54662,2018,12,1018.1,3.3,-0.8,3.6,53.5,7,,153,,,,,,,
54662,2019,1,1016.7,2.7,-1.1,2.9,49.1,0,,204.7,,,,,,,
54662,2019,2,1014.7,2.7,-0.8,2.9,46.8,2,,161.6,,,,,,,
54662,2019,3,1006.4,2.9,6.1,4.9,51.4,5,,253.6,,,,,,,
54662,2019,4,1004.1,3.2,11.3,6.4,47.3,8,,258.5,,,,,,,
54662,2019,5,999.5,2.9,18.9,10,48.1,3,,302.4,,,,,,,
54662,2019,6,995.7,2.8,20.8,17.2,71.4,3,,242.1,,,,,,,
54662,2019,7,994.1,2.5,25.2,24.4,76.1,4,,206.3,,,,,,,
54662,2019,8,995.6,2.5,25.2,23.7,73.8,11,,203.7,,,,,,,
54662,2019,9,1005,2.4,21.7,16.8,64.6,5,,207.7,,,,,,,
54662,2019,10,1009.5,3,14.6,10.3,59.5,3,56.15,215.8,,,,,,,
54662,2019,11,1013.2,3.5,6.8,6,54.2,9,,158.7,,,,,,,
54662,2019,12,1015.2,3.2,0.7,4.1,59,4,,154.7,,,,,,,
54662,2020,1,1014.9,3,-1.1,3.5,59.5,2,,164.5,,,,,,,
54662,2020,2,1014.4,3.1,0.2,4.6,68.3,6,,148.9,,,,,,,
54662,2020,3,1007.5,3.4,6,4.7,50.2,2,73.13,245.4,,,,,,,
54662,2020,4,1006.5,3.3,11.1,5.6,42.4,4,81.83,294.7,,,,,,,
54662,2020,5,997.8,2.8,15.2,12,71.4,14,43.93,181.2,,,,,,,
54662,2020,6,995.1,2.4,21.6,17.3,68.7,4,55.07,236.8,,,,,,,
54662,2020,7,996,2.4,23.1,21.5,76.9,7,44.23,203.7,,,,,,,
54662,2020,8,995.3,2.3,24.6,26.3,85.3,16,34.12,153.9,,,,,,,
54662,2020,9,1001.8,2.6,21.3,17.4,68.4,8,52.13,212.9,,,,,,,
54662,2020,10,1010.7,2.5,14.8,9.6,55.3,3,56.58,216.7,,,,,,,
54662,2020,11,1014.6,3.3,7.6,6.7,57.6,2,51.62,172.5,,,,,,,
54662,2020,12,1016.5,2.8,-0.7,3.33,54.5,4,56.25,169,,,,,,,
